exposure,source_algorithm,target_algorithm,method,method_role,group_type,n_groups_compared,group_levels,group_ns,grid_n,source_grid_min,source_grid_max,target_iqr,mean_between_subgroup_spread_predicted_target,mean_between_subgroup_spread_predicted_target_over_target_iqr,p50_between_subgroup_spread_predicted_target,p50_between_subgroup_spread_predicted_target_over_target_iqr,p95_between_subgroup_spread_predicted_target,p95_between_subgroup_spread_predicted_target_over_target_iqr,max_between_subgroup_spread_predicted_target,max_between_subgroup_spread_predicted_target_over_target_iqr,note
daily_steps,scrf,vsrev,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,2237.285714285714,22023.285714285714,6301.767857142858,810.3264151574211,0.1285871573702832,799.117757936508,0.1268085045422187,1210.8733428172072,0.1921481987700832,1490.74693758359,0.236560116363835,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scrf,vsrev,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,2237.285714285714,22023.285714285714,6301.767857142858,369.37155954485286,0.0586139584824886,336.79929761050926,0.0534452085899606,697.0591917674647,0.1106132767136716,1043.2678571428587,0.1655516167515353,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scrf,vsrev,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,2237.285714285714,22023.285714285714,6301.767857142858,624.4660852977429,0.0990937939089473,613.2121539721538,0.0973079567310777,1117.357689742561,0.1773086084845335,1473.4801132011034,0.2338201194655178,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,acti,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1899.642857142857,17019.75,5482.084523809524,1033.5238202503822,0.1885275237478794,1007.9589597780888,0.1838641771027736,1963.1071946533011,0.3580950250086858,1963.1071946533011,0.3580950250086858,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,acti,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1899.642857142857,17019.75,5482.084523809524,555.3913362931829,0.101310246837865,578.5080782312907,0.1055270263927421,1230.6170701824813,0.2244797694814307,1428.0486561969356,0.260493731899737,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,acti,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1899.642857142857,17019.75,5482.084523809524,501.1398387607101,0.0914141028990311,478.678679094377,0.0873169096564277,836.6160714285716,0.1526091157104603,1110.2942474484844,0.2025313988914815,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,adept,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1899.642857142857,17019.75,1919.4027944454592,349.76461880400365,0.1822257526227345,364.69228179317906,0.1900029961655565,548.5171896013499,0.2857749249864063,604.7544696040209,0.3150742883953872,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,adept,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1899.642857142857,17019.75,1919.4027944454592,164.6502289676926,0.0857820096147469,139.55704443408945,0.0727085762498378,365.3621593318444,0.1903519992724624,449.7781796084205,0.2343323563506467,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,adept,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1899.642857142857,17019.75,1919.4027944454592,200.7671325514032,0.1045987497425768,178.64533728440244,0.0930733964759155,502.7428667589588,0.2619267139830375,573.7680635115203,0.2989305137889462,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,oak,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1899.642857142857,17019.75,6887.578571428576,2224.978587460024,0.3230422077055933,2087.7438145911983,0.3031172411232722,3293.413220363618,0.4781670635345681,3750.963560818942,0.5445982970530298,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,oak,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1899.642857142857,17019.75,6887.578571428576,834.0555771767246,0.1210956170629542,848.6905227487023,0.1232204488046475,1439.4526261266828,0.2089925524912191,1826.9352582174251,0.2652507320636626,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,oak,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1899.642857142857,17019.75,6887.578571428576,576.6195369892098,0.0837187599399844,477.3072004452188,0.0692997104127726,1115.7623403275934,0.161996313908644,1352.7874241689142,0.1964097266027018,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,scrf,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1899.642857142857,17019.75,7482.482142857143,2135.753625611915,0.2854338419839369,2102.57914061247,0.2810002216469857,2896.0240901360594,0.3870405615201681,4293.887050092773,0.5738586431765512,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,scrf,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1899.642857142857,17019.75,7482.482142857143,497.8307270980025,0.0665328319658252,426.2858543417369,0.0569711823166426,1067.6664710884395,0.1426888097698496,1480.7905582922813,0.197900981254711,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,scrf,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1899.642857142857,17019.75,7482.482142857143,693.0076230911868,0.0926173440657976,594.6629048915875,0.0794740159131898,1578.0241105214009,0.2108958070855938,1789.6726875522108,0.2391816850856973,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,vs,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1899.642857142857,17019.75,5559.857142857143,1347.9242634354264,0.2424386506345996,1328.5556883640547,0.23895500445922,2003.0072755292897,0.3602623635937466,2045.4232705445047,0.3678913356923747,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,vs,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1899.642857142857,17019.75,5559.857142857143,565.5193718593047,0.1017147306717832,568.1757193786616,0.1021925032927524,1053.89982773471,0.1895551991095087,1341.9457134425247,0.2413633442302647,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,vs,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1899.642857142857,17019.75,5559.857142857143,414.0359516934154,0.0744688111681674,382.13410079524874,0.0687309207730604,851.8764869111328,0.1532191322587407,1005.8012032770098,0.1809041450946598,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,vsrev,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1899.642857142857,17019.75,6301.767857142858,2431.5543536844075,0.3858527335195815,2436.540488198756,0.3866439614142583,3438.472090409601,0.5456361085266256,3457.8456654456695,0.5487104164788154,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,vsrev,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1899.642857142857,17019.75,6301.767857142858,635.4029436848165,0.1008293161679396,651.3254644165318,0.1033559913950614,1109.3608292762085,0.1760396216466118,1510.0798787214462,0.239627976300304,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,scssl,vsrev,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1899.642857142857,17019.75,6301.767857142858,575.2362845092315,0.0912817319757691,557.427607281059,0.088455750817484,1150.589155134987,0.1825819644928415,1474.8395223268362,0.2340358381585179,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,acti,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,2596.107142857143,16671.428571428572,5482.084523809524,477.8841898557006,0.0871719849958856,424.1826007325999,0.0773761511502258,876.5497580332922,0.1598935139044835,1153.530292116846,0.210418188028092,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,acti,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,2596.107142857143,16671.428571428572,5482.084523809524,257.13151786555807,0.0469039681436499,204.65283517076568,0.037331207551056,635.7248627726913,0.1159640753460917,1007.3564783320762,0.1837542770376805,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,acti,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,2596.107142857143,16671.428571428572,5482.084523809524,360.1153152723725,0.0656894861267346,337.5531145791647,0.0615738617515144,641.2629787947371,0.1169742961841676,1094.7444552179822,0.1996949245243011,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,adept,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,2596.107142857143,16671.428571428572,1919.4027944454592,211.0466463281564,0.1099543289917583,186.41238147996137,0.0971199906655436,427.4734361214537,0.2227116879054854,572.3816497068419,0.2982081985934643,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,adept,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,2596.107142857143,16671.428571428572,1919.4027944454592,416.2066347636059,0.2168417363817861,399.4652461929263,0.2081195501793239,747.7377497304951,0.3895679176326959,983.4203795081594,0.5123574803340236,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,adept,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,2596.107142857143,16671.428571428572,1919.4027944454592,230.5202817348286,0.1201000031894967,213.11288092637824,0.1110308276840606,454.6634900607901,0.2368775805560647,611.1514826218736,0.3184071026625983,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,oak,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,2596.107142857143,16671.428571428572,6887.578571428576,787.6069312818777,0.1143517889652934,728.7355401785717,0.1058043160772861,1589.5529007018013,0.2307854471955746,1790.720153223363,0.2599927005771992,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,oak,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,2596.107142857143,16671.428571428572,6887.578571428576,214.6521169233501,0.0311651060960351,181.05327292110996,0.0262869266816301,572.1519660572558,0.0830701182024532,775.9069719369272,0.1126530846639755,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,oak,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,2596.107142857143,16671.428571428572,6887.578571428576,348.81321202906673,0.0506438087655409,327.4786765323497,0.0475462708898617,651.3851391727658,0.0945738959516014,1038.921538825758,0.1508398819776036,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,scrf,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,2596.107142857143,16671.428571428572,7482.482142857143,915.9840894841996,0.1224171434018867,744.5174603174619,0.0995014015540533,1965.426122448982,0.2626703391902109,2902.6421361900248,0.3879250335346162,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,scrf,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,2596.107142857143,16671.428571428572,7482.482142857143,606.4147824553189,0.0810446013605537,531.9748382111484,0.0710960384608438,1518.7987832006002,0.2029806091352268,2440.181483868615,0.3261192525795786,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,scrf,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,2596.107142857143,16671.428571428572,7482.482142857143,545.1553932096707,0.0728575602054836,504.4533240568926,0.0674179121881966,1138.123555540371,0.1521050814169781,1771.5882647494327,0.2367647835204805,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,scssl,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,2596.107142857143,16671.428571428572,5813.0,760.7992659651029,0.1308789378918119,753.2770926892426,0.1295849118680961,1109.2311474424732,0.1908190516845816,1403.3725780458915,0.2414196762507985,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,scssl,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,2596.107142857143,16671.428571428572,5813.0,1051.8485428032434,0.1809476247726205,942.1130757220922,0.1620700285088753,2152.153286528286,0.3702310831805068,2476.113955026456,0.4259614579436532,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,scssl,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,2596.107142857143,16671.428571428572,5813.0,595.3192682696538,0.1024117096627651,612.5895260057368,0.1053826812327089,1050.889478957777,0.1807826387334899,1278.5231601731602,0.2199420540466472,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,vsrev,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,2596.107142857143,16671.428571428572,6301.767857142858,936.1975958427008,0.1485611049257471,912.407891156462,0.1447860206596274,1587.6637057387015,0.2519394147372684,1692.6084593837531,0.2685926390425877,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,vsrev,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,2596.107142857143,16671.428571428572,6301.767857142858,158.45206406480676,0.0251440655474489,127.49376196366028,0.0202314278871999,375.4653987910988,0.0595809631999567,692.8938997338046,0.1099523047248449,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vs,vsrev,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,2596.107142857143,16671.428571428572,6301.767857142858,291.56379687730265,0.0462669846758674,238.6592041062986,0.0378717860633006,669.680329407749,0.1062686447024047,1010.1648343208252,0.1602986427333775,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,acti,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1584.392857142857,17553.839285714286,5482.084523809524,971.616127061744,0.1772347950568561,942.2444055691049,0.171877029891968,1551.5038492063504,0.2830134855578993,1768.7233646094885,0.3226370109631937,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,acti,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1584.392857142857,17553.839285714286,5482.084523809524,335.9393488563451,0.0612794909303768,245.48466396817548,0.0447794379860431,975.8217241033816,0.1780019479570663,1223.913684075782,0.2232569889720122,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,acti,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1584.392857142857,17553.839285714286,5482.084523809524,408.2404729183502,0.0744681099215635,402.15474161255224,0.0733579972847797,806.9774101382463,0.1472026574259154,954.8475972706146,0.1741760078896206,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,adept,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1584.392857142857,17553.839285714286,1919.4027944454592,308.65458046441233,0.1608076123248464,291.4029666470533,0.1518196011229854,501.1008212082584,0.2610712158273339,887.665791488867,0.4624697817767454,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,adept,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1584.392857142857,17553.839285714286,1919.4027944454592,449.21642924887897,0.2340396870051778,414.9902012966795,0.216207980158003,963.8948600490558,0.5021847747843555,1184.8034396746507,0.6172771255222413,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,adept,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1584.392857142857,17553.839285714286,1919.4027944454592,277.2226651803454,0.144431729485128,278.9716268018524,0.1453429304204232,529.3149677671281,0.2757706560076433,632.3190470829968,0.3294353060821098,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,oak,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1584.392857142857,17553.839285714286,6887.578571428576,543.5293673318839,0.0789144343973921,502.7788789682527,0.072997915559745,1469.0692404884649,0.2132925563393987,1592.9416718426546,0.2312774591712944,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,oak,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1584.392857142857,17553.839285714286,6887.578571428576,241.69515946457895,0.0350914558662447,187.11878297075236,0.0271675714520293,626.3795751231519,0.0909433654552462,798.712898478836,0.1159642521962798,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,oak,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1584.392857142857,17553.839285714286,6887.578571428576,381.761451309912,0.055427527591998,317.92372547918603,0.0461589979964823,907.2373684210544,0.1317208012964825,1063.2747408963623,0.1543756967516996,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,scrf,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1584.392857142857,17553.839285714286,7482.482142857143,698.1295151442021,0.0933018618441534,631.0548295985063,0.0843376325596604,1399.9507482993183,0.1870971051545678,1799.1390471466402,0.2404468213618281,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,scrf,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1584.392857142857,17553.839285714286,7482.482142857143,614.2725123875871,0.0820947515356221,499.4604863221871,0.0667506419375791,1607.2904661035536,0.2148071235476171,2061.6230069555895,0.2755266190542982,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,scrf,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1584.392857142857,17553.839285714286,7482.482142857143,668.7399440688691,0.0893740781870432,532.5091749520311,0.0711674501569469,1610.3279621435686,0.2152130711973439,1724.4784501315553,0.2304687692142053,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,scssl,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1584.392857142857,17553.839285714286,5813.0,1312.5198214511158,0.225790438921575,1327.5804972848,0.2283813000661964,1852.4600414078668,0.3186753898860944,2257.7650109985425,0.3883992793735665,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,scssl,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1584.392857142857,17553.839285714286,5813.0,1110.220144840932,0.1909891871393311,920.6897001329252,0.1583846034978367,2337.224256302523,0.4020685113198904,2619.6824947089954,0.4506592972146904,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,scssl,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1584.392857142857,17553.839285714286,5813.0,759.6865236266634,0.1306875148162159,774.5365438483113,0.1332421372524189,1231.3959603034446,0.2118348460869507,1444.978413120567,0.2485770536935432,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,vs,isotonic,headline_subgroup_curve,age_group,3,20-39|40-59|60+,2757|2949|2940,101,1584.392857142857,17553.839285714286,5559.857142857143,779.0987070164151,0.1401292671732291,741.8669848584595,0.1334327422084127,1362.6124542124562,0.2450804794441582,1685.7310924369722,0.3031968356601867,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,vs,isotonic,headline_subgroup_curve,sex,2,male|female,4161|4485,101,1584.392857142857,17553.839285714286,5559.857142857143,139.56726414805553,0.0251026709071761,120.87265214709988,0.0217402442259487,389.0595848595822,0.0699765434368065,452.2698192790658,0.0813455827475901,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
daily_steps,vsrev,vs,isotonic,headline_subgroup_curve,bmi_group,3,<25|25-<30|>=30,2572|2741|3246,101,1584.392857142857,17553.839285714286,5559.857142857143,282.08715854564616,0.0507364040653542,261.21785714285943,0.0469828361468695,608.617706766916,0.1094664289259336,716.2047799355623,0.1288171191333008,"At each source-grid point, spread = max subgroup isotonic curve - min subgroup isotonic curve."
