exposure,method,validation,source_algorithm,target_algorithm,threshold_target_steps,analysis_weighting,n_rows,measure_unit,both_positive,mapped_positive_target_negative,mapped_negative_target_positive,both_negative,denominator_measure,observed_target_attainment_pct,mapped_source_attainment_pct,attainment_difference_pp,discordant_reclassification_pct,cohen_kappa,positive_agreement,negative_agreement,target_threshold_degenerate,note
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,oak,10000.0,unweighted_primary,8646,subjects,4674.0,403.0,327.0,3242.0,8646.0,57.841776544066626,58.720795743696506,0.8790191996298824,8.443210733287069,0.8263866596666568,0.9275649930541774,0.8988078735791516,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,oak,10000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,101491760.67371,7410656.915061001,7304342.61701,64705225.785932496,180911985.99171352,60.1375871777248,60.196352934713325,0.0587657569885213,8.133789174557515,0.8303080364167069,0.9324065249840784,0.8979014503034632,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scrf,7000.0,unweighted_primary,8646,subjects,6228.0,447.0,237.0,1734.0,8646.0,74.77446217904233,77.2033310201249,2.4288688410825765,7.91117279666898,0.7833804200553174,0.947945205479452,0.8352601156069365,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scrf,7000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,134595670.0769505,8352810.8021335,5136028.951886,32827476.160743497,180911985.99171352,77.23739157627551,79.01548374226105,1.7780921659855342,7.456023259087622,0.7819485924872674,0.95228232924426,0.8295654099926046,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scrf,8000.0,unweighted_primary,8646,subjects,5547.0,455.0,365.0,2279.0,8646.0,68.37844089752487,69.41938468656026,1.0409437890353868,9.48415452232246,0.7787283437028218,0.931173409434279,0.8475269616957977,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scrf,8000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,120183318.272464,8412125.444086501,8075428.395934001,44241113.879229,180911985.99171352,70.89566009975302,71.08177106763985,0.1861109678868433,9.113577383853215,0.7787410797723838,0.9358096754609666,0.8429304739997717,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scrf,10000.0,unweighted_primary,8646,subjects,4235.0,456.0,413.0,3542.0,8646.0,53.7589636826278,54.25630349294471,0.4973398103169102,10.05089058524173,0.7976874453819645,0.9069493521790342,0.8907330567081605,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scrf,10000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,91929990.6863555,8693471.0696065,9942163.895040002,70346360.3407115,180911985.99171352,56.31034009325487,55.620118923779295,-0.69022116947558,10.300939908702397,0.7910165745067161,0.907970180778632,0.8830362938908154,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scssl,7000.0,unweighted_primary,8646,subjects,4882.0,808.0,490.0,2466.0,8646.0,62.13277816331251,65.81077955123756,3.678001387925045,15.012722646310433,0.6747918466454771,0.8826613632254565,0.791653290529695,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scssl,7000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,106393050.030628,15623508.811938,10518988.686804,48376438.4623435,180911985.99171352,64.62371084842717,67.44525973428583,2.8215488858586713,14.450395508863314,0.6781485050303933,0.890584476844898,0.7872784258855056,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scssl,8000.0,unweighted_primary,8646,subjects,4004.0,861.0,562.0,3219.0,8646.0,52.81054823039556,56.268794818413134,3.4582465880175772,16.45847790885959,0.6684941543512523,0.8491146219913053,0.8189797735657041,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
daily_steps,isotonic,whole_cohort_subject_grouped_5fold_oof,acti,scssl,8000.0,WTMEC4YR_weighted_sensitivity,8646,WTMEC4YR,86965902.0008545,17208056.64504,13260237.231712,63477790.114107,180911985.99171352,55.40049692293868,57.58267373764062,2.1821768147019416,16.84150097061428,0.6575607982198444,0.850937968264238,0.8064569681696654,False,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted."
