scope,method,source_algorithm,target_algorithm,train_cycle,test_cycle,n_train,n_test,n_covered,coverage_pct,train_source_p05,train_source_p95,complete_test_cycle_target_iqr,transport_all_test_E,transport_release_domain_mae,transport_release_domain_abs_error_p95,transport_release_domain_E,transport_delta_E_domain_minus_all_test,within_test_oof_all_test_E,within_test_oof_release_domain_mae,within_test_oof_release_domain_abs_error_p95,within_test_oof_release_domain_E,within_test_oof_delta_E_domain_minus_all_test,transport_penalty_E_on_same_covered_test,range_rule,fit_rule,comparison_rule,interpretation
cross_cycle_training_range_applied_to_test_cycle,isotonic,scrf,oak,2011-2012_G,2013-2014_H,4284,4362,3903,89.47730398899587,2234.65,21836.312857142857,6872.7362500000045,0.17919346510584042,1214.5811326977619,3135.241638923893,0.1767245371445414,-0.0024689279612990223,0.17739239950619312,1201.7407307828896,3123.757448097754,0.1748562271370284,-0.0025361723691647298,0.0018683100075130021,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scrf,scssl,2011-2012_G,2013-2014_H,4284,4362,3903,89.47730398899587,2234.65,21836.312857142857,5772.830357142857,0.2488691803021581,1383.553864639093,3729.1318797744234,0.23966646844683212,-0.009202711855325979,0.2482604245837488,1379.6446462524748,3639.4507387236404,0.238989293102197,-0.009271131481551814,0.0006771753446351281,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scrf,vs,2011-2012_G,2013-2014_H,4284,4362,3903,89.47730398899587,2234.65,21836.312857142857,5573.696428571429,0.2182374095576786,1190.8247623603513,3140.4070975056648,0.213650811023012,-0.004586598534666586,0.21449213537422618,1169.1221021076003,3163.3360365284766,0.20975704670863338,-0.0047350886655928015,0.0038937643143786282,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scrf,vsrev,2011-2012_G,2013-2014_H,4284,4362,3903,89.47730398899587,2234.65,21836.312857142857,6282.214285714286,0.21451915498759877,1327.0835511119453,3552.652070045803,0.2112445533941312,-0.0032746015934675687,0.21172006282203876,1311.3941543658214,3535.89258249158,0.20874712238771018,-0.0029729404343285804,0.0024974310064210248,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scssl,acti,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1888.9285714285713,17020.43571428571,5495.6785714285725,0.3111462080034028,1693.917267495767,4230.946678604042,0.30822713619065284,-0.0029190718127499737,0.311699282131086,1691.0374485498019,4262.337774594452,0.3077031210197262,-0.003996161111359808,0.0005240151709266505,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scssl,adept,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1888.9285714285713,17020.43571428571,1849.3392494134814,0.3320136515429621,594.3258698147258,1591.2504984434106,0.32137200895034074,-0.010641642592621348,0.32812469992348503,581.1700849500963,1586.3450732924455,0.3142582331145649,-0.01386646680892012,0.007113775835775826,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scssl,oak,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1888.9285714285713,17020.43571428571,6872.7362500000045,0.30492593054360845,2097.247315743145,5289.642564188135,0.30515463411579974,0.00022870357219129112,0.3049546998594105,2094.4914269324054,5345.815882493603,0.3047536455269041,-0.0002010543325063896,0.0004009885888956455,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scssl,scrf,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1888.9285714285713,17020.43571428571,7497.928571428572,0.24981980686315292,1856.0728456319698,4936.146887343356,0.24754474891967854,-0.002275057943474379,0.2524434363313769,1873.8314153617766,4882.441182027646,0.24991321236403266,-0.0025302239673442306,-0.002368463444354124,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scssl,vs,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1888.9285714285713,17020.43571428571,5573.696428571429,0.3016885919156572,1674.7132549805797,4364.552266725159,0.3004672530057074,-0.0012213389099497984,0.30025917183204537,1665.9089220993048,4359.934532312923,0.29888763111669625,-0.0013715407153491177,0.0015796218890111735,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
cross_cycle_training_range_applied_to_test_cycle,isotonic,scssl,vsrev,2011-2012_G,2013-2014_H,4284,4362,3932,90.1421366345713,1888.9285714285713,17020.43571428571,6282.214285714286,0.33749138176807686,2111.4909163612256,5546.27263651656,0.33610615944170225,-0.0013852223263746133,0.33634931574464916,2104.6172195376776,5483.955653833564,0.3350120075215459,-0.0013373082231032396,0.0010941519201563277,inclusive source P05-P95 derived from the complete training cycle only,transport isotonic fit used the complete training cycle without trimming,transported and within-test OOF predictions evaluated on identical covered test participants,release-domain sensitivity; not external validation or a validated range
