resource_version,mapping_id,source_algorithm,source_algorithm_label,target_algorithm,target_algorithm_label,direction_reversible,input_unit,output_unit,analysis_level,fit_method,n_fit,training_source_min_steps,training_source_max_steps,released_source_p05_steps,released_source_p95_steps,released_support_rule,out_of_range_policy,exact_knot_nodes,exact_knots_within_released_support,conversion_interpolation_rule,rounding_rule,oof_mae_target_steps,target_iqr,E_oof_mae_per_target_iqr,H_full_range_max_subgroup_spread_per_target_iqr,H_driver,exact_knots_file,strict_converter_file,table_s2_role,use_boundary,exact_knots_sha256
1.1.1,scssl_to_scrf,scssl,Stepcount-SSL,scrf,Stepcount-RF,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,33164.28571428572,1899.642857142857,17019.75,pooled_source_P05_to_P95,reject_no_formal_conversion,253,165,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1828.0733497423196,7482.482142857143,0.2443137604394309,0.3870405615201681,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,scssl_to_vs,scssl,Stepcount-SSL,vs,Verisense,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,33164.28571428572,1899.642857142857,17019.75,pooled_source_P05_to_P95,reject_no_formal_conversion,198,139,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1652.1665089535638,5559.857142857143,0.2971598849578598,0.3602623635937466,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,scssl_to_vsrev,scssl,Stepcount-SSL,vsrev,Verisense-revised,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,33164.28571428572,1899.642857142857,17019.75,pooled_source_P05_to_P95,reject_no_formal_conversion,200,138,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,2087.5212808409747,6301.767857142858,0.3312596287524038,0.5456361085266256,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vs_to_acti,vs,Verisense,acti,ActiLife,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,31859.571428571428,2596.107142857143,16671.428571428572,pooled_source_P05_to_P95,reject_no_formal_conversion,296,212,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1109.3857043001174,5482.084523809524,0.2023656693876001,0.1598935139044835,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vs_to_adept,vs,Verisense,adept,ADEPT,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,31859.571428571428,2596.107142857143,16671.428571428572,pooled_source_P05_to_P95,reject_no_formal_conversion,216,151,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,696.5124139522036,1919.4027944454592,0.3628797540400764,0.3895679176326959,sex,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vs_to_oak,vs,Verisense,oak,Oak,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,31859.571428571428,2596.107142857143,16671.428571428572,pooled_source_P05_to_P95,reject_no_formal_conversion,351,245,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1035.8706375606585,6887.578571428576,0.1503969249596241,0.2307854471955746,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vs_to_scrf,vs,Verisense,scrf,Stepcount-RF,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,31859.571428571428,2596.107142857143,16671.428571428572,pooled_source_P05_to_P95,reject_no_formal_conversion,275,209,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1665.6407459542916,7482.482142857143,0.2226053753491854,0.2626703391902109,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vs_to_scssl,vs,Verisense,scssl,Stepcount-SSL,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,31859.571428571428,2596.107142857143,16671.428571428572,pooled_source_P05_to_P95,reject_no_formal_conversion,197,152,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1778.0280086050452,5813.0,0.3058709803208403,0.3702310831805068,sex,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vs_to_vsrev,vs,Verisense,vsrev,Verisense-revised,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,31859.571428571428,2596.107142857143,16671.428571428572,pooled_source_P05_to_P95,reject_no_formal_conversion,435,307,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,788.7867107816195,6301.767857142858,0.1251691158200241,0.2519394147372684,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vsrev_to_acti,vsrev,Verisense-revised,acti,ActiLife,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,38310.28571428572,1584.392857142857,17553.839285714286,pooled_source_P05_to_P95,reject_no_formal_conversion,270,185,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1190.5012844312082,5482.084523809524,0.217162154151524,0.2830134855578993,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vsrev_to_adept,vsrev,Verisense-revised,adept,ADEPT,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,38310.28571428572,1584.392857142857,17553.839285714286,pooled_source_P05_to_P95,reject_no_formal_conversion,206,142,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,721.9521783958032,1919.4027944454592,0.3761337539390134,0.5021847747843555,sex,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vsrev_to_oak,vsrev,Verisense-revised,oak,Oak,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,38310.28571428572,1584.392857142857,17553.839285714286,pooled_source_P05_to_P95,reject_no_formal_conversion,422,286,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,947.2664773566944,6887.578571428576,0.1375325838439355,0.2132925563393987,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vsrev_to_scrf,vsrev,Verisense-revised,scrf,Stepcount-RF,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,38310.28571428572,1584.392857142857,17553.839285714286,pooled_source_P05_to_P95,reject_no_formal_conversion,276,191,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1627.9782614801811,7482.482142857143,0.2175719541187634,0.2152130711973439,bmi_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vsrev_to_scssl,vsrev,Verisense-revised,scssl,Stepcount-SSL,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,38310.28571428572,1584.392857142857,17553.839285714286,pooled_source_P05_to_P95,reject_no_formal_conversion,199,143,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,1965.2107989004169,5813.0,0.3380717011698635,0.4020685113198904,sex,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
1.1.1,vsrev_to_vs,vsrev,Verisense-revised,vs,Verisense,False,steps/day,steps/day,participant_multi_day_mean_daily_steps,nonnegative_nondecreasing_isotonic_regression,8646,0.0,38310.28571428572,1584.392857142857,17553.839285714286,pooled_source_P05_to_P95,reject_no_formal_conversion,442,327,linear_between_exact_isotonic_thresholds,round_after_interpolation_only_when_whole_steps_are_required,684.6475560852087,5559.857142857143,0.1231412136127973,0.2450804794441582,age_group,crosswalk_exact_knots.csv,analysis/crosswalk_converter.py,direction_index_and_use_boundaries,"Direction-specific re-expression of participant multi-day mean daily steps only; not true-step accuracy, health-threshold equivalence, or sample-marginal prevalence alignment.",775a590802a91fa8ed1860b58621b74566e4a1f4057fc26a94033cc18c07248a
