analysis_weighting,attainment_difference_pp,baseline_960_attainment_difference_pp,baseline_960_cohen_kappa,baseline_960_discordant_reclassification_pct,baseline_960_mapped_source_attainment_pct,baseline_960_n_rows,baseline_960_negative_agreement,baseline_960_observed_target_attainment_pct,baseline_960_positive_agreement,baseline_960_target_threshold_degenerate,both_negative,both_positive,cohen_kappa,delta_vs_960_attainment_difference_pp,delta_vs_960_cohen_kappa,delta_vs_960_discordant_reclassification_pct,delta_vs_960_mapped_source_attainment_pct,delta_vs_960_negative_agreement,delta_vs_960_observed_target_attainment_pct,delta_vs_960_positive_agreement,denominator_measure,discordant_reclassification_pct,exposure,mapped_negative_target_positive,mapped_positive_target_negative,mapped_source_attainment_pct,measure_unit,method,n_rows,negative_agreement,note,observed_target_attainment_pct,positive_agreement,source_algorithm,target_algorithm,target_threshold_degenerate,threshold_target_steps,validation,wear_threshold
unweighted_primary,-1.2745206694004212,-1.4341892204487623,0.0,1.4341892204487623,0.0,8646,0.9927772600186392,1.4341892204487623,0.0,True,8892.0,2.0,0.02826785504083,0.1596685510483413,0.02826785504083,-0.004509513034377,0.0997450958661199,2.126619137576835e-05,-0.0599234551822214,0.0300751879699248,9023.0,1.4296797074143854,daily_steps,122.0,7.0,0.0997450958661199,subjects,isotonic,9023,0.9927985262100152,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",1.374265765266541,0.0300751879699248,scrf,adept,True,7000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,-1.0801048741403747,-1.257298010862412,-8.830229707145021e-15,1.257298010862412,0.0,8646,0.9936737399749596,1.257298010862412,0.0,True,187038454.801776,23958.989899499997,0.0191918968836396,0.1771931367220374,0.0191918968836485,-0.0525016070651007,0.0749994734869941,0.0002649980987725,-0.1021936632350433,0.020573399482757,189343618.90303895,1.2047964037973111,daily_steps,2163157.3840045,118047.727359,0.0749994734869941,WTMEC4YR,isotonic,9023,0.993938738073732,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",1.1551043476273688,0.020573399482757,scrf,adept,True,7000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,-0.7314640363515461,-0.7864908628267407,0.0,0.7864908628267407,0.0,8646,0.9960520204366,0.7864908628267407,0.0,True,8957.0,0.0,0.0,0.0550268264751946,0.0,-0.0550268264751946,0.0,0.0002772342908748,-0.0550268264751946,0.0,9023.0,0.7314640363515461,daily_steps,66.0,0.0,0.0,subjects,isotonic,9023,0.996329254727475,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.7314640363515461,0.0,scrf,adept,True,8000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,-0.5606225488613299,-0.636989421559268,-1.742922232377863e-14,0.636989421559268,0.0,8646,0.99680487659315,0.636989421559268,0.0,True,188282115.8806385,0.0,3.9606791659739784e-14,0.076366872697938,5.703601398351841e-14,-0.076366872697938,0.0,0.0003841311342801,-0.076366872697938,0.0,189343618.90303895,0.5606225488613299,daily_steps,1061503.0224005,0.0,0.0,WTMEC4YR,isotonic,9023,0.99718900772743,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.5606225488613299,0.0,scrf,adept,True,8000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,-0.1662418264435332,-0.1966227157066851,0.0,0.1966227157066851,0.0,8646,0.999015918958032,0.1966227157066851,0.0,True,9008.0,0.0,0.0,0.0303808892631519,0.0,-0.0303808892631519,0.0,0.0001521804263616,-0.0303808892631519,0.0,9023.0,0.1662418264435332,daily_steps,15.0,0.0,0.0,subjects,isotonic,9023,0.9991680993843935,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.1662418264435332,0.0,scrf,adept,True,10000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,-0.1372597222727576,-0.1567044574581063,-7.084820959365515e-14,0.1567044574581063,0.0,8646,0.9992158633241476,0.1567044574581063,0.0,True,189083726.3775915,0.0,0.0,0.0194447351853486,7.084820959365515e-14,-0.0194447351853486,0.0,9.736673523208506e-05,-0.0194447351853486,0.0,189343618.90303895,0.1372597222727576,daily_steps,259892.5254475,0.0,0.0,WTMEC4YR,isotonic,9023,0.9993132300593796,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",0.1372597222727576,0.0,scrf,adept,True,10000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,0.5873877867671573,0.7980569049271358,0.8337933783395166,5.4476058292852185,79.74786028221142,8646,0.8681041725007,78.94980337728428,0.9656730558997156,False,1677.0,6837.0,0.8323576813715967,-0.2106691181599784,-0.0014356969679198,0.1935334813653417,-0.8605722405401366,0.0001329489075319,-0.6499031223801524,-0.0015610908711604,9023.0,5.64113931065056,daily_steps,228.0,281.0,78.88728804167128,subjects,isotonic,9023,0.868237121408232,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",78.29990025490413,0.9641119650285552,scrf,oak,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,0.3778970130273729,0.661922896906264,0.8279269757176279,5.139288131010216,82.06051300366407,8646,0.8593551727386307,81.39859010675781,0.9685591806561028,False,30965063.530766003,148318193.9475815,0.8274559893083525,-0.2840258838788911,-0.0004709864092753,0.1739943989087438,-0.8821044095329285,0.0008991242353826,-0.5980785256540457,-0.001361489278551,189343618.90303895,5.313282529918959,daily_steps,4672418.7722495,5387942.652442001,81.17840859413114,WTMEC4YR,isotonic,9023,0.8602542969740133,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",80.80051158110376,0.9671976913775518,scrf,oak,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,0.7647124016402551,0.8674531575294853,0.8258898617823568,6.858662965533195,73.4674994216979,8646,0.8728286510829938,72.60004626416841,0.95304457993507,False,2200.0,6186.0,0.8245824798835192,-0.1027407558892301,-0.0013073818988376,0.2010732641021801,-0.9971458807469844,0.0007071837393211,-0.8944051248577694,-0.0020106803271063,9023.0,7.059736229635376,daily_steps,284.0,353.0,72.47035354095091,subjects,isotonic,9023,0.8735358348223149,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",71.70564113931064,0.9510338996079636,scrf,oak,False,8000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,0.6559295193840131,0.8147959291309848,0.8269470722121466,6.3883736358280165,75.98824847582998,8646,0.8691933632091698,75.173452546699,0.9577381466825654,False,41835442.027212,134789875.183491,0.8230098974131516,-0.1588664097469716,-0.003937174798995,0.3286743249215451,-1.1137915515723336,-0.0011407553756557,-0.954925141825356,-0.0027908900492238,189343618.90303895,6.717047960749562,daily_steps,5738170.5014405,6980131.1908955,74.87445692425764,WTMEC4YR,isotonic,9023,0.8680526078335141,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",74.21852740487364,0.9549472566333416,scrf,oak,False,8000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,0.3657320181757795,0.7055285681239809,0.8153121463360643,8.986814712005552,58.54730511219061,8646,0.8925162539770369,57.841776544066626,0.9227864453940176,False,3517.0,4691.0,0.8162421485711007,-0.3397965499482014,0.0009300022350363,0.0456578580930848,-1.8588422949457808,0.0036488625983229,-1.5190457449975838,-0.0027119136690004,9023.0,9.032472570098635,daily_steps,391.0,424.0,56.688462817244826,subjects,isotonic,9023,0.8961651165753599,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",56.32273079906904,0.9200745317250172,scrf,oak,False,10000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,0.6001293637866945,0.8235713887269736,0.8171314422272316,8.737021901094211,60.961158566451765,8646,0.8892663749961951,60.1375871777248,0.9278520859369482,False,69526495.3281015,103299706.137627,0.8198030908435978,-0.2234420249402791,0.0026716486163662,-0.0135077245911681,-1.7425966557660215,0.0045603646792456,-1.5191546308257529,-0.001882437921554,189343618.90303895,8.723514176503043,daily_steps,7690555.3909085,8826862.046402,59.21856191068574,WTMEC4YR,isotonic,9023,0.8938267396754408,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",58.61843254689904,0.9259696480153942,scrf,oak,False,10000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,3.4024160478776544,3.782095766828586,0.7550829650844698,11.3000231320842,65.9148739301411,8646,0.8429512940041793,62.13277816331251,0.911751422635715,False,2847.0,5137.0,0.7541483883272936,-0.3796797189509315,-0.0009345767571762,0.2149940462378659,-1.5238731543459068,0.0027341359676014,-1.1441934353949748,-0.0035926672215895,9023.0,11.515017178322069,daily_steps,366.0,673.0,64.39100077579519,subjects,isotonic,9023,0.8456854299717808,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",60.98858472791754,0.9081587554141254,scrf,scssl,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,3.470190803801909,3.979996875453462,0.7518916140805684,11.055435554204852,68.60370772388063,8646,0.8344315088944592,64.62371084842717,0.9170183159541996,False,55037082.687860504,113155059.11321352,0.753669690509688,-0.5098060716515529,0.0017780764291196,0.1155123892779794,-1.521388908257265,0.0043844671403949,-1.0115828366057116,-0.0024920924967619,189343618.90303895,11.170947943482831,daily_steps,7290446.125603,13861030.976362,67.08231881562337,WTMEC4YR,isotonic,9023,0.8388159760348541,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",63.612128011821454,0.9145262234574376,scrf,scssl,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,2.172226532195498,2.116585704371965,0.7494797767919189,12.456627342123523,54.927133934767525,8646,0.8649868371568259,52.81054823039556,0.8843800322061192,False,3711.0,4176.0,0.7476479109447058,0.0556408278235331,-0.001831865847213,0.133420313866722,-1.2642723587950186,0.0022718681481519,-1.3199131866185496,-0.0041102177035896,9023.0,12.590047655990247,daily_steps,470.0,666.0,53.66286157597251,subjects,isotonic,9023,0.8672587053049778,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",51.49063504377701,0.8802698145025295,scrf,scssl,False,8000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,2.173007647320291,2.214272845661247,0.7461056988983034,12.485894402566364,57.61476976859993,8646,0.8564587838846451,55.40049692293868,0.8895202854615644,False,72907020.11277099,92272689.887758,0.7421861137680986,-0.0412651983409562,-0.0039195851302047,0.2760402443488328,-1.4143704022270356,0.0013821359142738,-1.3731052038860838,-0.0052981171793824,189343618.90303895,12.761934646915195,daily_steps,10024728.792017002,14139180.110493,56.20039936637289,WTMEC4YR,isotonic,9023,0.857840919798919,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",54.027391719052595,0.8842221682821819,scrf,scssl,False,8000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,0.0,0.4395095998149412,0.7259116490036631,12.51445755262549,35.48461716400648,8646,0.9033410755762016,35.04510756419153,0.8225647753361758,False,5398.0,2491.0,0.7195302113867847,-0.4395095998149412,-0.0063814376168783,0.0534245265056192,-1.5934501463848465,0.0016044399309232,-1.153940546569899,-0.0079800794565159,9023.0,12.56788207913111,daily_steps,567.0,567.0,33.89116701762163,subjects,isotonic,9023,0.9049455155071248,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",33.89116701762163,0.8145846958796599,scrf,scssl,False,10000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,-0.4962913947087921,0.2090543478135365,0.7174385367038306,13.084782505983746,36.516886695513065,8646,0.8971122186045746,36.30783234769953,0.8203249847319077,False,110920572.4574855,53556742.477107495,0.7108052279431658,-0.7053457425223286,-0.0066333087606648,0.0481152977599297,-1.9131082331611464,0.0020951053696736,-1.207762490638821,-0.0087349236432165,189343618.90303895,13.132897803743676,daily_steps,12903000.027746,11963303.9407,34.60377846235192,WTMEC4YR,isotonic,9023,0.8992073239742482,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",35.10006985706071,0.8115900610886911,scrf,scssl,False,10000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,1.2191067272525835,1.5961138098542715,0.7844503004700166,9.16030534351145,70.18274346518622,8646,0.8503966754816774,68.58662965533195,0.933988998166361,False,2473.0,5700.0,0.783996192251852,-0.377007082601688,-0.0004541082181646,0.2600648216220982,-1.6911109704505378,0.0029504604741541,-1.314103887848859,-0.0033767532684019,9023.0,9.420370165133548,daily_steps,370.0,480.0,68.49163249473568,subjects,isotonic,9023,0.8533471359558316,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",67.27252576748309,0.9306122448979592,scrf,vs,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,1.5133973822690103,1.955949790644651,0.7836449798021218,8.78408197287652,72.67914271325702,8646,0.8447978009063652,70.72319292261237,0.9387451959277616,False,47840454.8433335,124132657.45709153,0.7810163079479351,-0.4425524083756404,-0.0026286718541866,0.3899829907329835,-1.7759497658712604,0.001550814858292,-1.3333973574956133,-0.0041373802477353,189343618.90303895,9.174064963609505,daily_steps,7252492.615321,10118013.987293,70.90319294738576,WTMEC4YR,isotonic,9023,0.8463486157646573,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",69.38979556511676,0.9346078156800264,scrf,vs,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,0.9974509586611946,1.5035854730511278,0.7749551253202749,10.848947490168865,60.24751330094842,8646,0.866076527698458,58.74392782789729,0.9088258164852256,False,3316.0,4725.0,0.7769163693631868,-0.5061345143899332,0.0019612440429118,0.0343507476677764,-1.940963372986552,0.0049505277257605,-1.4348288585966102,-0.0029592520680475,9023.0,10.88329823783664,daily_steps,446.0,536.0,58.30654992796187,subjects,isotonic,9023,0.8710270554242185,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",57.30909896930068,0.905866564417178,scrf,vs,False,8000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,1.9827366026876625,2.5453044899210853,0.7724549005956884,10.775459198862814,62.84227782917816,8646,0.8598054356395027,60.29697333925708,0.9124937085728768,False,65884158.639457,103260583.340076,0.7780830307738819,-0.5625678872334228,0.0056281301781934,-0.1076178210925675,-1.9809110253341944,0.0072785292285914,-1.4183431381007807,-0.0015854209881089,189343618.90303895,10.667841377770246,daily_steps,8222345.843331,11976531.080175,60.86136680384397,WTMEC4YR,isotonic,9023,0.8670839648680941,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",58.8786302011563,0.9109082875847676,scrf,vs,False,8000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,-0.6982156710628407,0.1850566736062875,0.7611477608376574,11.40411751098774,39.47490168864214,8646,0.9059339820644916,39.28984501503586,0.8552129221732746,False,5148.0,2860.0,0.759571599928247,-0.8832723446691282,-0.0015761609094104,-0.1550872549753261,-2.502719487600359,0.0043303623789706,-1.6194471429312358,-0.0059181931458061,9023.0,11.249030256012412,daily_steps,539.0,476.0,36.97218220104178,subjects,isotonic,9023,0.9102643444434622,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",37.67039787210462,0.8492947290274685,scrf,vs,False,10000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,0.2280973614223969,1.4310414654347792,0.7545862347433464,11.81524571291372,41.05618739337404,8646,0.9009773906983808,39.62514592793926,0.8535566378674047,False,106440016.88528848,60974133.876483,0.7541913804538701,-1.2029441040123825,-0.0003948542894762,-0.2334093308292697,-2.948321776082608,0.0056300167416274,-1.7453776720702263,-0.0059740220093691,189343618.90303895,11.58183638208445,daily_steps,10748790.171264,11180677.9700035,38.10786561729143,WTMEC4YR,isotonic,9023,0.9066074074400082,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",37.87976825586903,0.8475826158580355,scrf,vs,False,10000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,1.5183420148509263,2.105019662271568,0.7775330184871169,10.594494563960213,62.00555170020819,8646,0.8643364928909952,59.900532037936614,0.9130929791271348,False,3153.0,4885.0,0.773370869687603,-0.5866776474206414,-0.0041621487995138,0.3220520391651327,-1.6486859127760738,0.0005654410001033,-1.0620082653554306,-0.0046782882856656,9023.0,10.916546603125346,daily_steps,424.0,561.0,60.35686578743211,subjects,isotonic,9023,0.8649019338910986,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",58.83852377258118,0.9084146908414692,scrf,vsrev,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
WTMEC4YR_weighted_sensitivity,1.8474824222319497,2.240729036817213,0.7772859795737074,10.326620036563366,64.644285897903,8646,0.8584466803024422,62.40355686108578,0.9187186510820724,False,61470923.3912235,107427225.829659,0.7706029870110411,-0.3932466145852631,-0.0066829925626662,0.4714569203508389,-1.584856485440973,-0.0010357892017894,-1.1916098708557,-0.0056097540012501,189343618.90303895,10.798076956914205,daily_steps,8473689.8026525,11971779.879504,63.05942941246203,WTMEC4YR,isotonic,9023,0.8574108911006527,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",61.21194699023008,0.9131088970808222,scrf,vsrev,False,7000.0,whole_cohort_subject_grouped_5fold_oof,600
unweighted_primary,1.8397428793084256,1.7349063150589927,0.7692091226146552,11.519777931991673,53.11126532500579,8646,0.8793896827318963,51.3763590099468,0.8897498339605933,False,3900.0,4093.0,0.7716673736680706,0.1048365642494331,0.0024582510534153,-0.1045058495357267,-1.1219048018981823,0.0039625256486246,-1.226741366147614,-0.001511986738371,9023.0,11.415272082455946,daily_steps,432.0,598.0,51.98936052310761,subjects,isotonic,9023,0.883352208380521,"Mapped source is the grouped five-fold OOF isotonic prediction on the target algorithm scale. Positive/negative agreement are symmetric: 2a/(2a+b+c) and 2d/(2d+b+c). Cohen kappa uses the observed agreement minus agreement expected from the mapped/target marginals, divided by one minus expected agreement; every cell and marginal is WTMEC4YR-weighted in the weighted sensitivity. Attainment difference is mapped minus observed target percentage points. WTMEC4YR changes evaluation weights only; the D7 headline crosswalk fit remains unweighted.",50.14961764379918,0.8882378472222222,scrf,vsrev,False,8000.0,whole_cohort_subject_grouped_5fold_oof,600
