exposure,method,source_algorithm,target_algorithm,n,bias_pred_minus_target,mae,rmse,abs_error_p95,target_iqr,mae_per_target_iqr,note
daily_steps,isotonic,acti,adept,8646,0.6698966361588734,771.933615618,1099.335479049252,2189.7196320314147,1919.4027944454592,0.402173852123114,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,acti,oak,8646,0.8585684493923312,1117.0298552942616,1487.6226385384807,2945.302353323755,6887.578571428576,0.1621803430204026,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,acti,scrf,8646,0.4634899970457045,1544.1642683880766,2123.4886819198305,4251.967760373155,7482.482142857143,0.2063705918579641,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,acti,scssl,8646,0.338111998143648,1803.5482495965348,2413.2984312984386,4890.003351442125,5813.0,0.3102611817644133,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,acti,vs,8646,0.6278645157769094,1105.2462258813794,1520.7993057291287,2996.6473872425677,5559.857142857143,0.1987904000917201,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,acti,vsrev,8646,1.437103193595869,1362.6056654110346,1780.6683180725513,3563.5856928528992,6301.767857142858,0.2162259379114645,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,adept,acti,8646,-2.7229310128842696,2047.1005133488743,2675.8300534578443,5275.400427102659,5482.084523809524,0.3734164448683719,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,adept,oak,8646,-4.835421751078955,2255.7842322608744,3033.846412617419,6046.819177725261,6887.578571428576,0.3275148455828061,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,adept,scrf,8646,-4.007199946010922,2633.7784277478527,3684.1359319613794,7198.229158475126,7482.482142857143,0.3519926112035009,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,adept,scssl,8646,-1.1030933065016502,1832.8655654798297,2476.980137889517,4941.570104467901,5813.0,0.3153045872148339,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,adept,vs,8646,-3.503756316263144,1852.520054919307,2485.6496788205704,4890.2517953987135,5559.857142857143,0.3331956212758588,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,adept,vsrev,8646,-4.153089206895557,2217.3466782381097,3078.5963700035973,6008.32859848485,6301.767857142858,0.351861053676361,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,oak,acti,8646,-0.1554471308256692,896.2747695282402,1184.4633735618102,2271.317935750971,5482.084523809524,0.1634915998897103,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,oak,adept,8646,-0.38602924752515,687.3433103954139,1006.4762818358582,2013.6982673930731,1919.4027944454592,0.3581026933921894,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,oak,scrf,8646,-1.4367884019183637,1355.396815447236,1879.631960826959,3710.1418392374662,7482.482142857143,0.1811426729218608,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,oak,scssl,8646,-1.3759012444948555,1778.544970842,2345.313464323197,4656.036106125869,5813.0,0.3059599124104593,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
daily_steps,isotonic,oak,vs,8646,0.1139345855924311,835.4364631017808,1221.564399140591,2295.403324056896,5559.857142857143,0.1502622174699366,"Isotonic source->target crosswalk, 5-fold out-of-fold; residual on target scale."
